Aku tidak peduli Tom terlihat seperti apa.	Nyak mak peduli Tom keliyakan gegoh api.
Aku tidak mengharapkan apa-apa darimu.	Nyak mak ngehaghapko api-api anjakmu.
Aku tidak punya waktu luang hari ini.	Nyak mak ngedok waktu bakkang ghani sinji.
Saya tidak suka membicarakan tentang uang.	Sikinduwa mak demon ngecawako tettang duwit 
Aku tidak membutuhkan jawaban saat ini.	Nyak mak ngemeghluko jawaban waktu sinji.
Aku tidak ingat nama belakang Tom.	Nyak mak ingok gelagh belakang Tom.
Aku tidak ingat nama marga Tom.	Nyak mak ingok gelagh maghga Tom.
Saya tidak mau melakukan ini dengan kamu.	Sikinduwa mak haga ngelakuko sinji jama noku.
Aku tidak ingin mempermalukan diriku sendiri.	Nyak mak haga ngepeliyomko dighiku pesai.
Aku tidak mau mendapat masalah.	Nyak mak haga ngedapok masalah.
Aku tidak mau melihat Tom tersakiti.	Nyak mak haga ngeliyak Tom tesakiki.
Aku benci melakukan ini, tapi aku harus melakukannya.	Nyak nyuwoh ngelakuko sinji, kidang nyak haghus ngelakukonni.
Saya harus pergi ke sana demi ayah saya.	Sikinduwa haghus lapah mit sudi demi ayah sikinduwa.
Aku belum membaca semua novelnya.	Nyak lom ngebaca unyin nopelni.
Saya harap saya bisa mengeluarkan Tom dari penjara.	Sikinduwa haghap sikinduwa dapok ngeluwahko Tom jak penjagha.
Kuharap aku tidak mengganggumu.	Kuhaghap nyak mak ngeganggumu.
Aku harap kamu tidak mengada-ada.	Nyak haghop niku mak ngewat-wat.
Andai saja kau memberitahuku sebelumnya.	Andai gawoh niku ngejukpandaiku sebelumni.
Aku tahu seberapa berartinya dirimu bagi Tom.	Nyak pandai sepigha beghettini dighimu guwai Tom.
Saya tahu Anda tidak bisa memaafkan saya.	Sikinduwa pandai puskam mak dapok ngrmaapko sikinduwa.
Aku lebih suka musim panas daripada musim dingin.	Nyak lebih demon musim panas anjak musim ngison.
Aku tinggal bersama Tom selama tiga tahun.	Nyak tinggal bejama Tom semuni telu tahun.
Aku tidak menyangka akan bertemu denganmu di sini.	Nyak mak nyangka bakal pehalu jamamu dija.
Aku menerima suratmu kemarin.	Nyak neghima sughatmu nambi.
Aku rasa Tom tidak perlu melakukannya.	Nyak ghasa Tom mak peghlu ngelakukonni.
Seharusnya aku bisa melakukan lebih.	Sehaghusni nyak dapok ngelakukon lebih.
Aku rasa aku harus mencari pinjaman.	Nyak ghasa nyak haghus ngitai injaman.
Aku rasa Tom agak paranoid.	Nyak ghasa Tom wayah paranoid.
Aku menulis tiga pucuk surat semalam.	Nyak nulis telu kucuk sughat sedebingi.
Bolehkah saya tambah roti?	Kasikah sikinduwa tambah ghuti.
Saya akan menghubungi kembali dalam 20 menit.	Sikinduwa haga ngehubungi muloh lom 20 menit.
Aku akan kembali setelah makan siang.	Nyak bakal muloh seghadu mengan dehgani.
Saya akan menurunkanmu di stasiun.	Sikinduwa bakal nughunkomu di stasiun.
Aku akan menjelaskan semua kepadamu nanti	Nyak bakal ngejelasko unyin hagukmu nanti.
Aku akan memperkenalkanmu kepada orang tuaku.	Nyak bakal ngepekenalkonmu haguk ulun tuhaku.
Aku akan memperkenalkan kalian kepada orang tuaku.	Nyak bakal ngepekenalkon kuti haguk ulun tuhaku.
Aku alergi pada karet sintetis.	Nyak nimbak jama kaghet sintetis.
Saya berhenti dari pekerjaan saya sebagai seorang guru.	Sikinduwa beghadu jak pekeghjaan sikinduwa sebagai seulun gughu.
Saya yakin tidak akan kecewa.	Sikinduwa yakin mak bakal kecewa.
Saya yakin saya akan dapat menemukannya.	Sikinduwa yakin sikinduwa bakal dapok tehalukonni.
Aku yakin Tom akan setuju denganku.	Nyak yakin Tom bakal setuju jamaku.
Aku yakin kamu akan suka melakukan itu.	Nyak yakin niku haga demon ngelakuko heno.
Akulah satu-satunya yang bisa melakukan itu.	Nyaklah sai-saini sai dacok ngelakuko heno.
Saya sangat tertarik dengan astronomi.	Sikinduwa tetaghik nihan jama astghonomi.
Aku sedang berusaha untuk berhenti merokok.	Nyak lagi besepok guwai beghadu ngeghukuk.
Aku telah mengubah tata letak situs webku.	Nyak ghadu ngeghubah tata letak situs webku.
Aku menghabiskan waktu 3 jam untuk mencari Tom.	Nyak ngeghaghablo waktu 3 jam guwa ngekitai Tom 
Aku harus pergi ke kamar kecil.	Nyak haghus lapah mit kamagh lunik.
Aku baru saja sampai di stasiun.	Nyak ampai sa tigoh di stasiun.
Saya baru saja tiba di stasiun.	Sikinduwa ampai sa tigoh di stasiun.
Apa ada makanan yang tidak kamu suka?	Api wat kanikan sai mak niku demon?
Bukankah itu adalah hal yang seharusnya dilakukan?	Ayinkah heno iyulah hal sai sehaghusni dilakuko?
Seharusnya tidak menjadi seperti ini.	Sehaghusni mak jadi gegoh sinji.
Nampaknya Tom mabuk lagi.	Keliyakanni Tom mabuk lagi.
Sepertinya akan turun hujan.	Gegohni bakal tughun teghai.
Tom-lah yang mengecat pagar.	Tom-lah sai ngecat pagagh.
Tom-lah yang mencuri sepeda Mary.	Tom-lah sai ngemaling sepida Mary.
Sayang sekali kamu tidak bisa datang.	Sayang sekali niku mak dapok ghatong.
Jauhkan anak-anak dari kolam.	Jawohkan sanak-sanak jak kulam.
Kenya merdeka pada tahun 1963.	Kenya meghdeka pada tahun 1963.
Mimpiku semalam aneh.	Impiku sebingi aneh.
Sebaiknya kita jangan membicarakan ini lagi.	Sehelauni gham dang ngecawako sinji lagi.
Mari kita anggap ini tidak terjadi.	Haya gham anggop sinji mak tejadi.
Sayangi ayah dan ibumu.	Sayangi ayah ghik makmu.
Mary adalah gadis yang sempurna untukmu.	Mary iyulah muli sai sempughna guwaimu.
Kebanyakan orang Inggris konservatif.	Kenayahan ulun Inggeghis konseghpatip.
Sebagian besar kerusakan perangnya ada di sana.	Sebagian balak kecadangan peghangni wat di sudi.
Kakak saya menitipkan salamnya untuk anda.	Puwaghi sikinduwa nitipko salamni guwai puskam.
Ayahku meninggal sebelum aku lahir.	Ayahku ninggal sekung nyak lahegh.
Ayah saya meninggal sebelum saya lahir.	Ayah sikinduwa ninggal sekung sikinduwa lahegh.
Hobi saya adalah mengoleksi koin-koin kuno.	Kegeghingan sikinduwa iyulah ngoleksi koin-koin kuno.
Adikku sedang menonton TV.	Adikku sedang nuttun TV.
Ibuku sedang sibuk di dapur.	Makku sedang siwok di dapogh.
Orang tua saya tidak di rumah sekarang.	Ulun tuha sikinduwa mak di nuwa tanno.
New Hampshire ada di sebelah Vermont.	New Hampshire wat di kebelah Vermont.
Tahun depan aku akan kembali ke Boston.	Tahun duwagha nyak bakal muloh mit Boston.
Tidak ada yang menyadari apa yang sedang terjadi.	Makdok sai nyadaghi api sai sedang tejadi.
Tidak ada yang mengunjungi kami lagi.	Makdok sai ghatongi sikam lagi.
Tidak semua pegawai datang hadir.	Mak segala pegawai ghatong hadigh.
Orang tua biasanya sangat bijaksana.	Ulun tuha biyasani bijaksana temon.
Lebih dari 30 orang bunuh diri.	Lebih jak 30 ulun pati dighi.
Buah persik lebih besar daripada buah aprikot.	Buwah peghsik lebih balak anjak buwah apghikot.
Buah persik lebih besar dibandingkan buah aprikot.	Buwah peghsik lebih balak dibandingko buwah apghikot.
Silakan panggil saya bila butuh sesuatu.	Silakan ughau sikinduwa ki peghlu sesuwatu.
Silakan dinikmati kuenya.	Silakan dibangiki buwakni.
Tolong pindahkan mobil Anda dari sini.	Tulung pindahko mubil puskam jak ija.
Produksi beras telah menurun.	Mansa biyas ghadu nughun.
Hasil akan diumumkan pada hari Senin.	Hasil bakal diumumko pada ghani Senin.
Bunga mawar memiliki duri pada batangnya.	Kembang mawagh ngedok hawwi pada batangni.
Dia melahirkan bayi yang sehat.	Ia ngelaheghko hupi sai sihat.
Dia suka memasak untuk keluarganya.	Ia demon ngekuk guwai sanak inggomanni.
Dia suka memasak untuk keluarganya.	Ia demon ngekuk guwai sanak inggomanni.
Ia mencekiknya dengan bantal.	Ia nyangkingni jama bantal.
Beberapa sayuran bisa dimakan mentah.	Pupigha ghampah dapok dimengan mantah.
Beritahu aku apa lagi yang terjadi.	Jukpandai nyak api lagi sai tejadi.
Sepuluh lembar piring kertas harganya 10 dolar.	Puluh lembagh pighing keghtas ghegani 10 dulagh.
Sepuluh tahun adalah waktu yang lama untuk menunggu.	Puluh tahun iyulah waktu sai muni guwai nunggu.
Saya tidak tertarik lagi dengan itu	Sikinduwa mak tetaghik lagi jama heno.
Kedengarannya itu tidak terlalu sulit.	Kedengisanni heno mak biga sulit.
Pekerjaan itu memerlukan banyak tenaga.	Pekeghjaan heno ngemeghluko nayah tenaga.
Pria itu memakai dua anting-anting.	Ghagah heno ngemakai wa kenip-kenip
Pramuniaga itu kelihatan sangat cerdas.	Pghamuniaga heno keliyakan ceghdas temon.
Itu tidak terlalu susah, bukan?	Heno mak biga susah, ayin?
Itu sesuatu yang tidak pernah kami punyai.	Heno sesuwatu sai mak peghnak sikam ngedoki.
Hal itulah yang membuat perbedaan.	Hal henolah sai ngeguwai pebidaan.
Amerika Serikat berbatasan dengan Kanada.	Ameghika Seghikat bebatasan jama Kanada.
Anak laki-laki itu mengeluh sakit kepala.	Sanak ghagah heno ngeluh sakik hulu.
Busnya berangkat setiap 10 menit.	Busni beghangkat unggal 10 menit.
Koloni itu mendeklarasikan kemerdekaannya.	Koloni heno ngedeklaghasiko kemeghdekaanni.
Langkah pertama sangat sulit.	Langkah peghtama sulit temon.
Rapatnya diadakan kemarin.	Ghapotni diadako nambi.
Pesawat itu masih belum lepas landas.	Pesawat heno pagun kung lepas landas.
Pesawat-pesawat itu terbang di atas desa.	Pesawat-pesawat heno hambogh di lambung pekon.
Terusan merah terlihat bagus dipakainya.	Teghusan suluh keliyakan helai dipakaini.
Langitnya semakin gelap dan gelap.	Langikni sekesogh manom ghik manom.
Kue stroberinya enak.	Buwak stghobeghini bangik.
Ada banyak misteri dalam kehidupan.	Wat nayah misteghi lom kehughikan.
Tidak ada kursi di ruangan ini.	Makdok keghesi di ghuwangan sinji.
Ada gereja di belakang rumahku.	Wat gegheja di belakang lambanku.
Masih ada makanan di piringmu.	Pagun wat kanikan di pighingmu.
Mereka mengobrol sambil minum kopi.	Tiyan ngebeghol sambil inum kupi.
Mereka ingin Tom menjadi pemimpin mereka.	Tiyan haga Tom jadi ngepalai tiyan.
Buku ini menarik untuk dibaca.	Buku sinji menaghik guwai dibaca.
Ini salah satu buku kesukaanku.	Sinji salah sai buku kedemonanku.
Hanya ini kamera yang aku dapatkan.	Cuma sinji kudak sai nyak dapokko.
Ini tidak seperti yang aku inginkan.	Sinji mak gegoh sai nyak hagako.
Jalan ini menuju ke bandara.	Ghanglaya sinji nuju mit bandagha.
Tom dan Mary keduanya bermata biru.	Tom ghik Mary kewani bemata bighu.
Tom menghargai kerja keras Mary.	Tom ngehaghgai keghja keghas Mary.
Tom tidak mampu menyembunyikan antusiasmenya.	Tom mak mampu ngejamukko antusiasmeni
Tom melakukan Tai Chi di taman.	Tom ngelakuko Tai Chi di Kebun.
Tom mak keliyakan demon pehaluimu.	Tom mak keliyakan demon pehaluimu.
Tom tidak ingin menonton film.	Tom mak haga nuttun pilem.
Tom tidak percaya evolusi.	Tom mak pecaya epolusi.
Tom tidak mengetahui apa yang salah.	Tom mak ngepandai api sai salah.
Tom tidak suka musik klasik.	Tom mak demon tabuh klasik.
Tom akhirnya tidur di dalam mobilnya.	Tom aheghni tughui di lom mubilni.
Tom lupa membawa senter.	Tom lupa ngusung bateghe.
Tom mengalami kecelakaan mobil di Boston.	Tom ngalami kecelakaan mubil di Boston.
Tom telah dikeluarkan dari tim.	Tom ghadu dikeluwahko jak tim.
Tom belum membalas surelku.	Tom kung ngebalos sughelku.
Tom masih belum tiba di Boston.	Tom pagun kung tigoh di Boston.
Tom hampir sama tingginya dengan kamu.	Tom hampegh gegoh ghanggalni jama niku.
Tom akan segera sampai.	Tom bakal ghikas tigoh.
Tom tertarik pada matematika.	Tom tetaghik pada matematika.
Tom tidak diterima di rumah ini.	Tom mak diteghima di lamban sinji.
Tom tau kalau Mary dalam bahaya.	Tom pandai ki Mary lom bahaya.
Tom pergi tanpa memberitahuku.	Tom lapah makdok ngejukpandaiku.
Tom suka membuat pesawat kertas.	Tom demon ngeguwai pesawat keghtas.
Tom lebih suka teh daripada kopi.	Tom lebih demon tih anjak kupi.
Tom suka mendengar nyanyian Mary.	Tom demon ngedengis pattunan Mary.
Tom tinggal sendiri di rumah yang besar	Tom tepik tenggalan di lamban sai balak.
Tom nampak seperti telah melihat setan.	Tom keliyakan gegoh ghadu ngeliyak kughis.
Tom membuat saya menunggu selama tiga jam.	Tom ngeguwai sikinduwa nunggu semuni telu jam.
Tom mungkin tidak sibuk, tetapi Mary mungkin.	Tom halok mak siwok, kidang Mary halok.
Tom mungkin masih berada di rumah sakit.	Tom halok pagun ngedok di rumah sakit.
Tom mungkin berpikir bahwa aku tidak menyukainya.	Tom halok bepikegh bahwa nyak mak nyukaini.
Tom tidak pernah berbicara denganku dalam bahasa Prancis.	Tom mak peghnak becawa jamaku lom bahasa Peghancis.
Tom mendorong pintunya dan membukanya sedikit.	Tom ngejujug balanganni ghik ngebukakni cutik.
Tom sering bersumpah serapa ketika marah.	Tom ghisok besuppah sepah waktu butong.
Tom menunjuk suatu tempat di peta.	Tom nunjuk suwatu ghang di peta.
Tom mungkin tidak akan pernah menjadi terkenal.	Tom halok mak bakal peghnak jadi tekenal.
Tom berhenti merokok tiga tahun yang lalu.	Tom beghadu ngudut telu tahun sai ghadu.
Tom menyadari Mary tidak sedang bercanda.	Tom nyadaghi Mary mak sedang begughau.
Tom bilang ia tidak ingat Mary.	Tom cawa ia mak ingok Mary.
Tom bilang dia bukan orang Kanada.	Tom cawa ia ayin ulun Kanada.
Tom berkata bahwa kami akan menemukanmu di sini.	Tom becawa bahwa sikam bakal nemukomu di ija.
Tom duduk bersila di kegelapan.	Tom mejong besila di kemanoman.
Tom berkata dia dapat menunggu lama.	Tom becawa ia dapok nunggu muni.
Tom berteriak sekencang-kencangnya.	Tom bekeghik sekincong-kincongni.
Tom kelihatannya sangat marah, ya?	Tom keliyakanni butong temon, ya?
Tom menyelinap keluar kelas.	Tom ngehengkop keluwah kelas.
Tom masih tinggal bersama orang tuanya.	Tom pagun tepik baghong ulun tuhani.
Tom berterima kasih kepada semuanya karena telah menunggu.	Tom beteghima kasih jama segalani ulah ghadu nunggu.
Tom pergi mengelilingi dunia.	Tom lapah ngelilingi dunia.
Tom pergi berkeliling dunia.	Tom lapah bekeliling dunia.
Tom mengambil alih situasi.	Tom ngakuk alih situwasi.
Tom mencoba menjawab pertanyaan itu.	Tom nyuba ngejawab petanyaan heno.
Tom menunggu Mary pulang ke rumah.	Tom nunggu Mary muloh mit lamban.
Tom ingin mengenakan sepatu barunya.	Tom haga ngenako sepatu bahyuni.
Tom dibingungkan oleh pertanyaan itu.	Tom dibingungko ulah petanyaan heno.
Tom sudah menikah ketika dia kembali.	Tom ghadu nikah waktu ia muloh.
Tom tidak kuasa menahan air matanya.	Tom mak kuwasa nahan wai matani.
Tom akan sampai di sini dalam lima menit.	Tom bakal tigoh di ija lom lima menit.
Tom berteriak, tetapi tidak ada yang mendengarnya.	Tom bekeghik, kidang makdok sai ngedengisni.
Ayah Tom adalah seorang polisi.	Ayah Tom iyulah seulun pelisi.
Kedua orang tua Tom adalah guru.	Kewa ulun tuha Tom iyulah gughu.
Lamaran Tom tidak diterima.	Lamaghan Tom mak diteghima.
Saya pesan dua bufet santap siang.	Sikinduwa pesan wa bupet santap deghani.
PBB adalah singkatan dari Perserikatan Bangsa-Bangsa.	PBB iyulah singkatan jak Perserikatan Bangsa Bangsa.
Paman Tom adalah adik ibuku.	Kemaman Tom iyulah adik makku.
Tunggu sampai aku memberitahu Tom tentang hal ini.	Tunggu tigoh nyak ngejukpandai Tom tettang hal sinji.
Kami selalu patuh terhadap peraturan.	Sikam teghus-teghusan patuh tehadop peatoghan.
Kami memiliki banyak kompetisi sekarang.	Sikam ngedok nayah kompetisi tanno.
Kita memiliki banyak kompetisi sekarang.	Gham ngedok nayah kompetisi tanno.
Kita harus melakukannya dengan benar.	Gham haghus ngelakukoni ghik benogh.
Kami belum lama saling mengenal.	Sikam kung muni saling ngenal.
Kami berharap harga-harga akan turun.	Sikam behaghop ghega-ghega bakal tughun.
Kita perlu menghemat tenaga kita.	Gham peghlu ngehimat tenaga gham.
Kami duduk di depan perapian.	Sikam mejong di duwagha peapuian
Kami melihat sebuah pulau di kejauhan.	Sikam ngeliyak sebuwah pulau di kejawohan.
Kita harus memperhatikan kedua orang tua kita.	Gham haghus ngeiwonko kewa ulun tuha gham.
Persediaan makanan masih banyak.	Pesediaan kanikan pagun nayah.
Lebih baik kita menyamarkan diri.	Lebih helau gham nyamaghko dighi.
Kami sedikit khawatir dengan Tom.	Sikam cutik kuwategh jama Tom.
Kami mendapatkan masalah yang sangat serius.	Sikam ngedapokko hagha sai seghiyus temon.
Sudah bertahun-tahun kami saling kenal.	Ghadu betahun-tahun sikam saling kenal.
Apa yang kau lakukan di akhir pekan?	Api sai niku lakuko di ahegh minggu?
Apa yang kamu lakukan saat luang?	Api sai niku lakuko waktu bakkang?
Apa yang terjadi bukanlah kesalahan Tom.	Api sai tejadi ayinlah kesalahan Tom.
Apa yang terjadi jika Tom tidak lulus?	Api sai tejadi ki Tom mak lulus?
Kereta apa yang akan kamu naiki?	Keghita api sai bakal niku cakaki?
Yang kamu katakan tidak masuk akal.	Sai niku cawako mak kughuk akal.
Yang kamu makan itu tidak sehat.	Sai niku mengan heno mak sihat.
Untuk apa kita menunggu di sini?	Guwai api gham nunggu di ija?
Jenis seni apa yang menjadi favorit Anda?	Jenis seni api sai jadi papoghit puskam?
Apa makanan musim dingin favoritmu?	Api kanikan musim ngison papoghitmu?
Kapan Tom berkata Mary akan datang?	Akunpa Tom becawa Mary bakal ghatong?
Kapan kecelakaan itu terjadi?	Akunpa kecelakaan heno tejadi?
Kapan kamu belajar membuat pizza	Akunpa niku belajagh ngeguwai pizza?
Kapankah kereta api selanjutnya untuk Boston?	Akunpakah keghita apui selanjutni guwai Boston?
Kapankah kereta tujuan Boston selanjutnya?	Akunpakah keghita ijah Boston selanjutni?
Kenapa orang selalu terlalu sinis?	Ngapi ulun teghus-teghusan biga atut?
Kenapa kamu menghabiskan semua uangnya?	Ngapi niku ngececcaiko segala duwitni?
Bisa tolong Anda tutup pintunya?	Dapok tulung puskam kebok balanganni?
Apakah Anda keberatan menutup pintu?	Apikah puskam kebiyakan ngebok balangan?
Apa kamu keberatan untuk menutup pintunya?	Api niku kebiyakan guwai ngebok balanganni?
Bisakah kau membuka jendelanya?	Dapokkah niku ngebukak sekapanni?
Kamu selalu melakukan kesalahan yang sama.	Niku teghus-teghusan ngelakuko kesalahan sai gegoh.
Kamu dan Tom punya banyak kesamaan.	Niku ghik Tom wat nayah kegegohan.
Kau bisa menelponku kapan saja.	Niku dapok nelponku akunpa gawoh.
Kau tidak bisa pergi ke Boston denganku.	Niku mak dapok lapah mit Boston jamaku.
Kamu tak perlu memberitahukan Tom soal itu.	Niku mak peghlu ngejukpandaiko Tom sual heno.
Kamu punya alasan tepat untuk marah.	Niku wat alasan tepat guwai butong.
Kau salah menilai diriku.	Niku salah ngenilai dighiku.
Kamu tahu apa yang mereka katakan tentang Tom.	Niku pandai api sai tiyan cawako tettang Tom.
Anda seperti kenalan saya. Apakah saya mengenal anda?	Puskam gegoh kenalan sikinduwa. Apikah sikinduwa ngenal puskam?
Kau tidak boleh menyentuh lukisannya.	Niku mak kasi nyentuh gambaghni. 
Kamu memperlakukanku seperti anak kecil.	Niku ngepeghlakukoku gegoh sanak lunik.
Sebaiknya kau berkonsultasi dengan doktermu.	Sehelauni niku bekonsultasi jama dokteghmu.
Anda berada dalam kondisi yang lebih baik daripada aku.	Puskam ngedok lom keadaan sai lebih helau anjak nyak.
Rencanamu sepertinya lebih baik daripada milikku.	Ghencanamu gegohni lebih helau anjak jakku.
Satu mangkok nasi kurang lebih 180 gram.	Sai cumbung kan kughang lebih 180 gegham.
Memerlukan pemberitahuan pabean.	Ngemeghluko pejukpandaian pabean. 
Baik, aku akan terima tawaranmu.	Helau, nyak bakal teghima tawaghanmu.
Baik, saya akan terima tawaran Anda.	Helau, sikinduwa bakal teghima tawaghan puskam.
Hampir tiga ribu orang mati.	Hampegh telu ghibu ulun mati.
Kau main-main atau serius?	Niku mayin-mayin atau seghiyus?
Apakah kakek dan nenek Anda masih hidup?	Apikah datuk jama andung puskam pagun hughik?
Bukannya kamu masih tinggal di Boston?	Layonni niku pagun tinggal di Boston?
Baik Tom dan Mary keduanya berasal dari Boston.	Betik Tom ghik Mary kewani beasal dari Boston.
Tutup matamu, dan hitung sampai sepuluh.	Tutup matamu, ghik hitung sampai sepuluh.
Koreksi ejaan saya bila itu salah.	Kogheksi ejaan sikinduwa ki heno salah.
Bisa minta tolong ambilkan garamnya?	Dacok kilu tulung akukko uyahni?
Apa kamu makan siang di kelas?	Api niku mengan dehgani di kelas?
Apa kalian ingin makan sesuatu?	Api kuti haga mengan sesuwatu?
Apakah ada area bebas rokok?	Apikah wat aghiya bibas ghukuk?
Apa kau memiliki sebuah kamus bahasa Inggris?	Api niku ngedok sebuwah kamus bahasa Ingegghis?
Apakah ada pertanyaan lagi?	Apikah wat petanyaan lagi?
Kamu ingin pergi berenang atau tidak?	Niku haga lapah belangui atau mak?
Anjing dilarang di hotel ini.	Asu dilaghang di hotel sinji.
Jangan takut. Aku tidak akan melukaimu.	Dang ghabai. Nyak mak bakal ngekatanimu.
Jangan lupa celana renangmu!	Dang lupa celana languimu!
Kamu tidak punya AC?	Niku mak dok AC?
Setiap kotak berisi sekitar tiga puluh jeruk.	Unggal kutak beisi sekitagh telu puluh limau.
Air beriak tanda tak dalam.	Sai beghiyuk tanda mak ghellom.
Setiap negara memiliki sejarahnya sendiri.	Unggal negagha ngedok sejaghahni pesai.
Semua orang di desa mengenalnya.	Unggal ulun di desa ngenalni.
Semua orang layak untuk mendapatkan kesempatan kedua.	Unyin ulun wajagh guwai ngedapokko kesempatan kewa.
Semua orang berpakaian seperti badut.	Unyin ulun bepakaian gegoh badut.
Semua orang berdandan seperti badut.	Unyin ulun bedandan gegoh badut.
Tuhan menciptakan dunia dalam waktu enam hari.	Tuhan ngeguwaiko dunia lom waktu nom ghani.
Kamu pernah makan masakan Jepang?	Niku peghnak mengan kanikan Jepang?
Dia menjadi mandiri secara finansial.	Ia ngejadi budikaghi secagha finansial.
Dia tidak berharap untuk hidup begitu lama.	Ia mak behaghop guwai hughik goh ghena lama.
Dia memiliki teman di seluruh dunia.	Ia ngedok kanca di unyin dunia.
Dia punya beberapa orang teman di kota ini.	Ia wat pepigha ulun kanca di kutak sinji.
Dia telah melatih kami selama setengah tahun.	Ia ghadu ngelatih sikam semuni sepaghu tahun.
Dia mendengar seseorang meminta tolong.	Ia ngedengis seseulun ngilu tulung.
Dia menyembunyikan kesedihannya dibalik senyum.	Ia ngeghasukko kesedihanni dihengkop jeghimut.
Ia sangat sensitif pada kritikan.	Ia sensitif nihan pada kritikan.
Dia mengukur panjang tempat tidur itu.	Ia ngengukugh pajang pok tughui heno.
Dia sangat mirip dengan ayahnya.	Ia mighip nihan jama ayahni.
Dia mengucapkan selamat malam pada orang tuanya.	Ia ngucakko selamat bingi pada ulun tuhani.
Dia mengambil sebuah buku dari rak buku.	Ia ngakuk sebuwah buku jak ghak buku.
Dia iri dengan kebahagiaan mereka.	Ia ighi jama kebahagiaan tiyan.
Dia takut kamu akan menembaknya.	Ia ghabai niku bakal ngenimbakni.
Dia orang pertama yang tiba.	Ia ulun peghtama sai tigoh.
Dia pergi ke Paris dengan mobil kemarin.	Ia lapah mit Paris jama mubil nambi.
Kecantikannya tidak bisa diungkapkan dengan kata-kata.	Her beauty was beyond description.
Apakah Anda mau minum sesuatu yang dingin?	Apikan puskam haga inum sesuwatu sai ngison?
Beraninya kamu bilang seperti itu padaku!	Banini niku cawa gegoh heno padaku!
Berapa kata bahasa Prancis yang kamu ketahui?	Pigha kata bahasa Pghancis sai niku kepandaii?
Kamu minum berapa banyak semalam?	Niku inum pigha lamon sebingi?
Cepat, atau kita akan ketinggalan keretanya.	Cepot, atau gham bakal ketinggalan keghitani.
Aku selalu bilang kalau Tom anak yang pandai.	Nyak teghus-teghusan cawa lamun Tom anak sai pandai.
Aku yakin dia akan berhasil melewati tesnya.	Nyak yakin ia bakal buhasil ngeliwati tesnj.
Saya minta maaf atas apa yang telah diperbuat oleh Tom.	Sikinduwa ngilu mahap guwai api sai ghadu dipegueai ulih Tom.
Saya membeli jam tangan dan kotak kosongnya.	Sikinduwa ngebeli jam tangan ghik kutak bangkangni.
Saya dapat memenuhi semua kebutuhan anda.	Sikinduwa dapok ngememuhi unyin kepeghluan puskam.
Aku bahkan tidak bisa mengingat namaku.	Nyak malahan mak dapok ngingok gelaghku.
Aku tidak menemukan kunci rumahku.	Nyak mak pehalu kunci lambanku.
Aku bisa menghilangkan kemungkinan itu.	Nyak dapok ngehilangko kintu heno.
Saya tidak melakukan apa-apa selama liburan.	Sikinduwa mak ngelakuko api-api semuni pre.
Tidak ada yang ingin kuberitahukan padamu.	Mak wat sai haga kujukpandaikk padamu.
Saya tidak tahu danau ini seberapa dalam.	Sikinduwa mak pandai danau sinji sepigha lom.
Saya tidak tahu kapan dia akan kembali.	Sikinduwa mak pandai akunpa ia bakal muloh.
Aku tidak berpikir kita memiliki cukup waktu.	Nyak mak bepikegh ghan ngedok cukup waktu.
Aku tidak ingin pergi berenang hari ini.	Nyak mak haga lapah langui ghani sinji.
Aku rasa kau tidak menerima pesanku.	Nyak ghasa niku mak ngeneghima pesanku.
Ada tiga ayam di rumah saya.	Wat telu manuk di lamban sikinduwa.
Di rumah saya ada tiga ekor ayam.	Di lamban sikinduwa wat telu ekogh manuk.
Aku tidak tidur dengan nyenyak akhir-akhir ini.	Nyam mak tughui ghik nyenyak ahegh-ahegh sinji.
Saya tidak mendengar kabarnya semenjak itu.	Sikinduwa mak ngedengis kabaghni jak heno.
Aku belum pernah melihatmu di sini sebelumnya.	Nyak kung peghnak ngeliyakmu dija sebelumni.
Kudengar kamu sangat pandai berbahasa Prancis.	Kudengis niku pandai nihan bebahasa Pghancis.
Aku harap tidak ada seorangpun yang akan duduk di depan kita.	Nyak haghop mak wat seulunpun sai bakal mejong di depan gham.
Aku harap kau tahu apa yang kau perbuat.	Nyak haghop niku pandai api sai niku peguwai.
Aku baru saja melakukan itu beberapa menit yang lalu.	Nyak ampai gawoh ngelakuko heno pepigha menit sai ghadu.
Saya menulis diary saat saya masih muda.	Sikinduwa nulis diary waktu sikinduwa pagun muda.
Aku tahu kamu tidak akan lulus tes.	Nyak pandai niku mak bakal lulus tes.
Aku tahu tepatnya apa yang Tom lakukan.	Nyak pandai tepatni api sai Tom lakuko.
Saya tahu Anda sedang menulis sebuah buku.	Sikinduwa pandai puskam lagi nulis sebuwah buku.
Aku tahu siapa penggemar rahasiamu.	Nyak pandai sapa penyuka ghahasiyamu.
Aku lebih suka jeruk daripada apel.	Nyak lebih demon limau jak apal.
Aku lebih suka anggur putih daripada merah.	Nyak lebih demon anggugh handak jak suluh.
Aku tinggal di Boston sampai tahun lalu.	Nyak menong di Boston sampai tahun ghadu.
Aku harus mengambil kembali bukuku darinya.	Nyak haghus ngakuk muloh bukuku jakni.
Aku hanya memberi tahu Tom apa yang Mary beritahu padaku.	Nyak cuma ngejuk pandai Tom api sai Mary jukpandai padaku.
Aku benar-benar berharap bisa memercayaimu.	Nyak benogh-benogh behaghop dapok ngemecayaimu.
